公司ID	公司名称	品牌ID	品牌名称	车系ID	车系名车	产品ID	产品名称	车型ID	车型名称	厂商	厂商指导最低价(万元)	厂商指导最高价(万元)	发动机	变速箱	官方0-100km/h加速(s)	实测0-100km/h加速(s)	实测100-0km/h制动(m)	实测油耗(L/100km)	实测离地间隙(mm)	工信部综合油耗(L/100km)	市场细分类型	整车质保	最高车速(km/h)	级别	前轮距(mm)	后排车门开启方式	后轮距(mm)	宽度(mm)	座位数(个)	整备质量(kg)	最大载重质量(kg)	最小离地间隙(mm)	油箱容积(L)	货箱尺寸(mm)	车身结构	车门数(个)	轴距(mm)	长度(mm)	高度(mm)	供油方式	压缩比	发动机型号	发动机特有技术	排量(L)	排量(mL)	最大功率(kW)	最大功率转速(rpm)	最大扭矩(N.m)	最大扭矩转速(rpm)	最大马力(Ps)	每缸气门数(个)	气缸排列形式	气缸数(个)	燃料形式	燃油标号	环保标准	缸体材料	缸径(mm)	缸盖材料	行程(mm)	进气形式	配气机构	变速箱类型	挡位个数	简称	前电动机最大功率(kW)	前电动机最大扭矩(N.m)	后电动机最大功率(kW)	后电动机最大扭矩(N.m)	电动机总功率(kW)	电动机总扭矩(N.m)	电池容量(kWh)	电池支持最高续航里程(km)	中央差速器结构	前悬架类型	助力类型	后悬架类型	四驱形式	车体结构	驱动方式	前制动器类型	前轮胎规格	后制动器类型	后轮胎规格	备胎规格	驻车制动类型	ISOFIX儿童座椅接口	主驾驶座安全气囊	前排侧气囊	前排头部气囊(气帘)	副驾驶座安全气囊	发动机电子防盗	后排侧气囊	后排头部气囊(气帘)	安全带未系提示	无钥匙启动系统	无钥匙进入系统	胎压监测装置	膝部气囊	车内中控锁	遥控钥匙	零胎压继续行驶	ABS防抱死	上坡辅助	中央差速器锁止功能	制动力分配(EBD/CBC等)	刹车辅助(EBA/BAS/BA等)	前桥限滑差速器	前桥限滑差速锁	可变悬架硬度	可变悬架高度	可变转向比	后桥限滑差速器	后桥限滑差速锁	牵引力控制(ASR/TCS/TRC等)	空气悬架	自动驻车	车身稳定控制(ESC/ESP/DSC等)	车身稳定控制(ESP/DSC/VSC等)	陡坡缓降	全景天窗	手动侧滑门	电动侧滑门	电动后备厢	电动吸合门	电动天窗	运动外观套件	铝合金轮圈	HUD抬头数字显示	倒车视频影像	前驻车雷达	后倒车雷达	后驻车雷达	多功能方向盘	定速巡航	方向盘上下调节	方向盘前后调节	方向盘加热	方向盘换挡	方向盘电动调节	真皮方向盘	行车电脑显示屏	主驾驶座电动调节	前中央扶手	前座中央扶手	前排座椅加热	前排座椅按摩	前排座椅通风	副驾驶座电动调节	后中央扶手	后排座椅加热	后排座椅按摩	后排座椅整体放倒	后排座椅比例放倒	后排座椅电动调节	后排座椅通风	后排杯架	座椅高低调节	电动座椅记忆	真皮/仿皮座椅	第三排座椅	第二排座椅移动	第二排靠背角度调节	肩部支撑调节	腰部支撑调节	运动风格座椅	驾驶位电动调节	CD支持MP3/WMA	GPS导航系统	中控台彩色大屏	内置硬盘	后排液晶屏	外接音源接口(AUX/USB/iPod等)	多媒体系统	定位互动服务	扬声器品牌	扬声器数量	蓝牙/车载电话	车载电视	LED大灯	前雾灯	大灯清洗装置	大灯高度可调	日间行车灯	氙气大灯	自动头灯	车内氛围灯	转向头灯	转向辅助灯	内后视镜自动防眩目	前电动车窗	后排侧遮阳帘	后排侧隐私玻璃	后电动车窗	后视镜加热	后视镜电动折叠	后视镜电动调节	后视镜记忆	后雨刷	后风挡遮阳帘	外后视镜自动防眩目	感应雨刷	车窗防夹手功能	遮阳板化妆镜	防紫外线/隔热玻璃	后座出风口	后排独立空调	温度分区控制	空调手动控制	空调自动控制	车内空气调节/花粉过滤	车载冰箱	中控液晶屏分屏显示	主动刹车/主动安全系统	全景摄像头	发动机启停技术	夜视系统	并线辅助	整体主动转向系统	自动泊车入位	自适应巡航	车道偏离预警系统
01001001001C.112	一汽大众	01001001001pp.30	大众	1001001001.844	速腾	1140.0	速腾 2013款 2.0TSI GLI	3.0	紧凑型车	一汽-大众	22.58	22.58	2.0T 200马力 L4	6挡双离合	-	7.2	38.41	9.38	-	-		三年或10万公里	235.0	3.0	-	-	-	1778.0	5.0	1455.0	-	108.0	55.0	-	三厢车	4.0	2651.0	4644.0	1482.0	直喷	9.6	EA888	可变相位	2.0	1984.0	147.0	5100-6000	280.0	1700-5000	200.0	4.0	L	4.0	汽油	97号(京95号)	国IV+OBD	铁	82.5	铝	92.8	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	手刹	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	-	8-9喇叭	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3172.0	奥迪A3(进口) 2014款 Sportback 40 TFSI S line 舒适型	3.0	紧凑型车	奥迪(进口)	26.98	26.98	1.8T 180马力 L4	6挡双离合	7.2	7.2	37.37	-	-	6.7		三年或10万公里	235.0	3.0	-	-	-	1785.0	5.0	1415.0	-	-	50.0	-	两厢车	5.0	2626.0	4324.0	1423.0	直喷	-	EA888	-	1.8	1798.0	132.0	5100-6200	250.0	1250-5000	180.0	4.0	L	4.0	汽油	97号(京95号)	欧V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	(选装Bang & Olufsen￥7,900)	10-11喇叭(选装≥12喇叭)	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3173.0	奥迪A3(进口) 2014款 Sportback 40 TFSI S line 豪华型	3.0	紧凑型车	奥迪(进口)	32.43	32.43	1.8T 180马力 L4	6挡双离合	7.2	7.15	37.4	8.2	-	6.7		三年或10万公里	235.0	3.0	-	-	-	1785.0	5.0	1415.0	-	-	50.0	-	两厢车	5.0	2626.0	4324.0	1423.0	直喷	-	EA888	-	1.8	1798.0	132.0	5100-6200	250.0	1250-5000	180.0	4.0	L	4.0	汽油	97号(京95号)	欧V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	Bang & Olufsen	≥12喇叭	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3174.0	奥迪A3(进口) 2015款 Sportback 45 TFSI S line 运动型	3.0	紧凑型车	奥迪(进口)	31.98	31.98	2.0T 220马力 L4	6挡双离合	6.4	-	-	-	-	6.3		三年或10万公里	244.0	3.0	-	-	-	1785.0	5.0	1430.0	-	-	50.0	-	两厢车	5.0	2626.0	4324.0	1423.0	直喷	-	EA888	-	2.0	1984.0	162.0	4500-6200	350.0	1500-4400	220.0	4.0	L	4.0	汽油	97号(京95号)	国V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/40 R18	通风盘式	225/40 R18	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	(选装Bang & Olufsen￥12,000)	10-11喇叭(选装≥12喇叭)	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3175.0	奥迪A3(进口) 2014款 Limousine 40 TFSI S line 舒适型	3.0	紧凑型车	奥迪(进口)	27.98	27.98	1.8T 180马力 L4	6挡双离合	7.3	-	-	-	-	6.7		三年或10万公里	242.0	3.0	-	-	-	1796.0	5.0	1420.0	-	-	50.0	-	三厢车	4.0	2618.0	4466.0	1404.0	直喷	-	EA888	-	1.8	1798.0	132.0	5100-6200	250.0	1250-5000	180.0	4.0	L	4.0	汽油	97号(京95号)	欧V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	(选装Bang & Olufsen￥7,900)	10-11喇叭(选装≥12喇叭)	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3176.0	奥迪A3(进口) 2014款 Limousine 40 TFSI S line 豪华型	3.0	紧凑型车	奥迪(进口)	33.43	33.43	1.8T 180马力 L4	6挡双离合	7.3	7.16	35.99	-	-	6.7		三年或10万公里	242.0	3.0	-	-	-	1796.0	5.0	1420.0	-	-	50.0	-	三厢车	4.0	2618.0	4466.0	1404.0	直喷	-	EA888	-	1.8	1798.0	132.0	5100-6200	250.0	1250-5000	180.0	4.0	L	4.0	汽油	97号(京95号)	欧V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	Bang & Olufsen	≥12喇叭	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3177.0	奥迪A3(进口) 2015款 Limousine 45 TFSI S line 豪华型	3.0	紧凑型车	奥迪(进口)	32.48	32.48	2.0T 220马力 L4	6挡双离合	6.4	-	-	-	-	6.3		三年或10万公里	244.0	3.0	-	-	-	1796.0	5.0	1435.0	-	-	50.0	-	三厢车	4.0	2618.0	4471.0	1391.0	直喷	-	EA888	-	2.0	1984.0	162.0	4500-6200	350.0	1500-4400	220.0	4.0	L	4.0	汽油	97号(京95号)	国V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	(选装Bang & Olufsen￥12,000)	10-11喇叭(选装≥12喇叭)	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.4	奥迪（进口）	01001001001pp.4	奥迪	1001001001.208	奥迪A3进口	3178.0	奥迪A3(进口) 2015款 Cabriolet 40 TFSI	3.0	紧凑型车	奥迪(进口)	36.98	36.98	1.8T 180马力 L4	6挡双离合	7.8	-	-	-	-	6.9		三年或10万公里	242.0	3.0	-	-	-	1793.0	4.0	1535.0	-	-	50.0	-	软顶敞篷车	2.0	2594.0	4430.0	1399.0	直喷	-	EA888	-	1.8	1798.0	132.0	4500-6200	280.0	1350-4500	180.0	4.0	L	4.0	汽油	97号(京95号)	欧V	铁	-	铝	-	涡轮增压	DOHC	双离合变速箱(DCT)	6.0	6挡双离合	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置前驱	通风盘式	225/45 R17	盘式	225/45 R17	非全尺寸	电子驻车	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	(选装Bang & Olufsen￥7,900)	10-11喇叭(选装≥12喇叭)	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.112	一汽大众	01001001001pp.30	大众	1001001001.704	途观	4348.0	Tiguan 2015款 2.0TSI 舒适版	7.0	紧凑型SUV	大众(进口)	38.48	38.48	2.0T 170马力 L4	6挡手自一体	9.9	-	-	-	-	9.9		三年或10万公里	197.0	7.0	-	-	-	1890.0	5.0	1744.0	-	-	64.0	-	SUV	5.0	2604.0	4433.0	1686.0	直喷	9.6	EA888	-	2.0	1984.0	125.0	4300.0	280.0	1700-4200	170.0	4.0	L	4.0	汽油	97号(京95号)	国V	铁	-	铝	-	涡轮增压	DOHC	自动变速箱(AT)	6.0	6挡手自一体	-	-	-	-	-	-	-	-	多片离合器	麦弗逊式独立悬架	电子液压助力	四连杆独立悬架	全时四驱	承载式	前置四驱	通风盘式	235/50 R18	盘式	235/50 R18	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	-	8-9喇叭	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
01001001001C.112	一汽大众	01001001001pp.30	大众	1001001001.704	途观	4349.0	Tiguan 2011款 2.0TSI R-Line	7.0	紧凑型SUV	大众(进口)	41.92	41.92	2.0T 170马力 L4	6挡手自一体	9.9	-	-	-	-	9.9		三年或10万公里	197.0	7.0	-	-	-	1809.0	5.0	1744.0	-	-	64.0	-	SUV	5.0	2604.0	4427.0	1686.0	直喷	9.6	EA888	-	2.0	1984.0	125.0	4300.0	280.0	1700-4200	170.0	4.0	L	4.0	汽油	97号(京95号)	国V	铁	-	铝	-	涡轮增压	DOHC	自动变速箱(AT)	6.0	6挡手自一体	-	-	-	-	-	-	-	-	多片离合器	麦弗逊式独立悬架	电子液压助力	四连杆独立悬架	全时四驱	承载式	前置四驱	通风盘式	235/50 R18	盘式	235/50 R18	非全尺寸	电子驻车	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	-	6-7喇叭	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
01001001001C.112	一汽大众	01001001001pp.30	大众	1001001001.701	桑塔纳	4616.0	桑塔纳 2015款 1.4L 手动风尚版	11.0	跑车	斯巴鲁	27.9	27.9	2.0L 200马力 H4	6挡手自一体	8.2	-	-	-	-	7.5		三年或10万公里	210.0	11.0	1520.0	-	1540.0	1775.0	4.0	-	-	-	50.0	-	硬顶跑车	2.0	2570.0	4240.0	1285.0	混合喷射	12.5	FA20	-	2.0	1998.0	147.0	7000.0	205.0	6400-6600	200.0	4.0	H	4.0	汽油	97号(京95号)	国IV(国V)	铝	86.0	铝	86.0	自然吸气	DOHC	自动变速箱(AT)	6.0	6挡手自一体	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	多连杆独立悬架	-	承载式	前置后驱	通风盘式	205/55 R16	盘式	205/55 R16	全尺寸	手刹	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-	6-7喇叭	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01001001001C.112	一汽大众	01001001001pp.30	大众	1001001001.701	桑塔纳	4617.0	桑塔纳 2015款 1.4L 手动舒适版	3.0	紧凑型车	上海大众	8.49	8.49	1.4L 90马力 L4	5挡手动	12.4	-	-	-	-	-		三年或10万公里	181.0	3.0	-	-	-	1706.0	5.0	1100.0	-	-	55.0	-	三厢车	4.0	2603.0	4473.0	1469.0	多点电喷	-	EA211	-	1.4	1395.0	66.0	5500.0	132.0	3800.0	90.0	4.0	L	4.0	汽油	93号(京92号)	国IV(国V)	铝	-	铝	-	自然吸气	DOHC	手动变速箱(MT)	5.0	5挡手动	-	-	-	-	-	-	-	-	-	麦弗逊式独立悬架	电动助力	复合扭转梁式非独立悬架	-	承载式	前置前驱	通风盘式	175/70 R14	鼓式	175/70 R14	全尺寸	手刹	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-	2-3喇叭	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
